RUNCA;586;-398.256.696;-732.412.085;586;Runca;Valdivia;Valdivia;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;10527458;RANGE_INTERPOLATED
CARRETERA AUSTRAL KM 20;SN;-416.639.523;-726.616.471;20;Carretera Austral;La Arena;La Arena;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10624234;RANGE_INTERPOLATED
COLO COLO;223;-377.915.633;-727.033.782;223;Colo Colo;Angol;Angol;Malleco;Malleco;IX Región;IX Región;CL;Chile;1555966;RANGE_INTERPOLATED
PASAJE CINCO;9;-358.373.124;-715.850.018;9;Pasaje Cinco;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;1565882;ROOFTOP
CIRCUNVALACION SUR;3265;-398.437.789;-732.256.312;3265;Circunvalación Sur;Valdivia;Valdivia;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;1570098;RANGE_INTERPOLATED
CONSTANTINOPLA;16222;-335.437.298;-707.663.356;16222;Constantinopla;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10349304;ROOFTOP
AÑAÑUCA DEL FUEGO;44;-330.573.018;-71.559.185;44;La Añañuca de Fuego;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;1578842;RANGE_INTERPOLATED
PEDRO TORRES;460;-33.450.827;-705.891.316;460;Pedro Torres;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10547288;ROOFTOP
PJE 86;1579;-334.719.828;-705.581.252;1579;Pasaje 86;Penalolen;Penalolen;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;1584907;ROOFTOP
GUILLERMO MANN;2589;-334.706.936;-706.054.696;2589;Guillermo Mann;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;1585445;RANGE_INTERPOLATED
LAJA;51;-370.976.327;-731.506.297;51;Laja;Lota;Lota;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;9470616;RANGE_INTERPOLATED
LOS GORRIONES;677;-367.916.211;-730.800.498;677;Los Gorriones;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;1593334;ROOFTOP
PASAJE SALADERO;3484;-202.563.504;-701.269.324;3484;Playa El Saladero;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;1599560;RANGE_INTERPOLATED
EL TOTORAL;801;-333.303.415;-707.097.584;801;El Totoral;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10506997;RANGE_INTERPOLATED
GENERAL AMENGUAL;145;-334.566.801;-706.968.848;145;General Amengual;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10829278;RANGE_INTERPOLATED
CERRO SANTA ROSA;3618;-202.735.716;-701.015.828;3618;Cerro Santa Rosa;Alto Hospicio;Alto Hospicio;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;9832525;ROOFTOP
EL CORRAL;300;-387.617.187;-726.009.539;300;Corral;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;1611728;RANGE_INTERPOLATED
PASAJE CARACHILLA;993;-335.481.155;-706.152.676;993;Carachilla;La Granja;La Granja;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9582237;ROOFTOP
PASAJE 9;249;-398.468.413;-732.179.395;9;Pasaje 2;Valdivia;Valdivia;Valdivia;Valdivia;Región de los Ríos;Región de los Ríos;CL;Chile;1619121;RANGE_INTERPOLATED
PJE RENACA;103;-335.662.249;-705.831.598;103;Reñaca;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;10423103;ROOFTOP
CALLEJONES;637;-344.414.663;-710.774.355;637;Tagua Tagua;San Vicente;San Vicente;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10494098;RANGE_INTERPOLATED
GRONOW;35;-389.813.281;-726.448.792;35;Gronow;Pitrufquén;Pitrufquén;IX Región;IX Región;CL;Chile;S/N;S/N;1641597;RANGE_INTERPOLATED
MARINERO CANAVE;1695;-27.368.404;-703.172.421;1695;Marinero Canave;Copiapó;Copiapó;Copiapo;Copiapo;III Región;III Región;CL;Chile;1642059;RANGE_INTERPOLATED
AVENIDA PEDRO PRADO;500;-202.143.954;-701.343.957;500;Avenida Salvador Allende Gossens;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;10848479;RANGE_INTERPOLATED
FEERROCARRIL ST;30;-324.222.777;-710.600.118;30;Ferrocarril A Iquique;Cabildo;Cabildo;Petorca;Petorca;Región de Valparaíso;Región de Valparaíso;CL;Chile;10507424;RANGE_INTERPOLATED
PSJE JOAQUIN MURIETA;838;-358.468.171;-716.160.545;838;Joaquín Murieta;Linares;Linares;Linares;Linares;VII Región;VII Región;CL;Chile;1659268;RANGE_INTERPOLATED
JOSE VILLARROEL;799;-32.837.295;-706.115.666;799;José Villarroel;Los Andes;Los Andes;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;10776494;RANGE_INTERPOLATED
FELIX MARGOZ;842;-334.904.191;-707.151.852;842;Félix Margoz;Los Cerrillos;Los Cerrillos;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;8768277;RANGE_INTERPOLATED
MARCOS MACUADA;911;-305.981;-7.119.545;260;Covarrubias;Ovalle;Ovalle;Limarí;Limarí;Región de Coquimbo;Región de Coquimbo;CL;Chile;9882336;ROOFTOP
ESCUDERO;510;-184.993.297;-702.979.655;435;Eugenio Guerra Ramírez;Arica;Arica;Arica;Arica;XV Arica y Parinacota;XV Arica y Parinacota;CL;Chile;1694102;ROOFTOP
LAGAUNA CLARA;42;-330.540.742;-715.333.737;42;Laguna Clara;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;9445418;RANGE_INTERPOLATED
CINCO PTE;1761;-354.217.342;-716.717.741;1761;Cinco Poniente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;10061629;RANGE_INTERPOLATED
CANAL CONCEPCION PONIENTE;23;-335.619.587;-707.749.434;23;Canal Concepción Poniente;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;1710199;ROOFTOP
ANGEL PIMENTEL;1810;-335.880.154;-705.609.199;1810;Ángel Pimentel;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;1716266;RANGE_INTERPOLATED
PASAJE 1;28;-369.329.455;-730.214.941;28;Pasaje 1;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;1720509;RANGE_INTERPOLATED
AVENIDA VALLE LO CAMPINO;368;-333.814.225;-707.180.147;368;Valle Lo Campino;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10489185;ROOFTOP
LA GLORIETA;1750;-335.098.604;-707.824.501;1750;De La Glorieta;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9520663;ROOFTOP
LO ENCALADA A;1855;-334.685.712;-706.218.006;1855;Lo Encalada;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10343961;RANGE_INTERPOLATED
PASAJE TENIENTE CORONEL JUAN DE DIOS RIVE;2146;-335.096.622;-707.698.291;2146;Tte Crnel Juan de Dios Rivera;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;1757180;ROOFTOP
LO VARGAS;43;-332.711.845;-708.651.745;43;Lo Vargas;Lampa;Lampa;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;1777531;RANGE_INTERPOLATED
PASAJE  PEDRO DE ONA;357;-387.098.892;-726.606.403;357;Pedro de Ona;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;10391664;ROOFTOP
MANUEL A MATTA;3840;-236.401.528;-703.866.733;3840;Manuel Antonio Matta;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;8906146;RANGE_INTERPOLATED
COLIMA;1327;-387.337.392;-725.606.845;1327;Colima;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;9569767;RANGE_INTERPOLATED
LINCONIR;633;-387.696.354;-72.603.712;633;Lincoñir;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;1817788;RANGE_INTERPOLATED
CALLEJON DIEGO DE ALMAGRO;58;-273.881.474;-703.151.257;58;Diego de Almagro;Copiapó;Copiapó;Copiapo;Copiapo;III Región;III Región;CL;Chile;1822637;RANGE_INTERPOLATED
AV LIBERTAD;204;-298.988.505;-712.596.082;204;Libertad;La Serena;La Serena;Elqui;Elqui;Región de Coquimbo;Región de Coquimbo;CL;Chile;10916401;RANGE_INTERPOLATED
RIO ELQUI;9579;-334.646.026;-707.500.796;9579;Río Elqui;Pudahuel;Pudahuel;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10299111;RANGE_INTERPOLATED
LAS ROSAS;16;-418.771.522;-738.022.171;16;Las Rosas;Ancud;Ancud;Chiloe;Chiloe;X Región;X Región;CL;Chile;11013716;RANGE_INTERPOLATED
PASAJE UNO CASA;5;-33.013.573;-71.551.172;845;1 Poniente;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;1845750;ROOFTOP
AVENIODA SANTA MARIA;2010;-1.847.076;-703.049.222;2010;Santa María;Arica;Arica;Arica;Arica;Región de Arica y Parinacota;Región de Arica y Parinacota;CL;Chile;10583971;RANGE_INTERPOLATED
LOS CEREZOS  SENDA UNO;641;-366.358.079;-729.490.396;641;Los Cerezos;Tome;Tome;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;1867433;RANGE_INTERPOLATED
AZAPA;7778;-334.137.329;-70.547.611;7778;Azapa;Las Condes;Las Condes;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;1873570;ROOFTOP
ROSALES;1572;-336.041.379;-708.701.009;1572;Rosales;Penaflor;Penaflor;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;1882656;RANGE_INTERPOLATED
PASAJE LASD PALOMAS;10948;-335.609.809;-70.652.931;10948;Las Palomas;La Pintana;La Pintana;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10828633;RANGE_INTERPOLATED
PEDRO HUMBERTO ALLENDE;2191;-335.034.178;-706.092.779;2191;Pedro Humberto Allende;Macul;Macul;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10867029;ROOFTOP
AV VICTOR JARA  - PORTAL ALERCE I;188;-414.018.148;-72.909.544;188;Avenida Víctor Jara M;Alerce;Alerce;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10699866;RANGE_INTERPOLATED
VILLA PETROHUE;78;-33.611.536;-708.932.235;3050;Avda Vicuna Mackenna;Penaflor;Penaflor;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;1901599;ROOFTOP
MALLECO;651;-299.646.399;-712.598.992;651;Malleco;Coquimbo;Coquimbo;Elqui;Elqui;Región de Coquimbo;Región de Coquimbo;CL;Chile;9852309;RANGE_INTERPOLATED
PSJE FRIEDRICH NIETZS;1427;-336.262.259;-705.925.221;1427;Friedrich Nietzsche;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;1912709;ROOFTOP
MONVOISIN;2726;-34.132.798;-70.741.417;2726;Monvoisin;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;1914707;RANGE_INTERPOLATED
PASAJE LOS ARAUCANOS;429;-335.770.036;-706.849.457;429;Los Araucanos;El Bosque;El Bosque;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;1930441;ROOFTOP
CHIN CHIN;64;-414.504.571;-729.574.694;64;Camino Chin Chin;Puerto Montt;Puerto Montt;Llanquihue;Llanquihue;X Región;X Región;CL;Chile;10816874;RANGE_INTERPOLATED
LOS AROMOS;1142;-366.364.366;-729.519.731;1142;Los Aromos;Tome;Tome;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;9131401;RANGE_INTERPOLATED
GOLETA ANCUD;902;-424.673.055;-737.743.254;902;Goleta Ancud;Castro;Castro;Chiloe;Chiloe;X Región;X Región;CL;Chile;1967446;RANGE_INTERPOLATED
SANTA JULIA;220;-334.575.496;-705.900.089;220;Santa Julia;Ñuñoa;Ñuñoa;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10226141;RANGE_INTERPOLATED
RIO MATAQUITO;571;-33.572.785;-708.108.827;571;Río Mataquito;Padre Hurtado;Padre Hurtado;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;9060447;RANGE_INTERPOLATED
PUENTE;202;-36.602.134;-721.165.085;202;Puente;Chillan;Chillan;Nuble;Nuble;Región del Bío Bío;Región del Bío Bío;CL;Chile;1977261;RANGE_INTERPOLATED
CAMINO A MELIPILLA;380;-335.579.462;-708.008.721;380;Camino a Melipilla;Padre Hurtado;Padre Hurtado;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;1978137;RANGE_INTERPOLATED
ARAUCARIAS;9130;-333.466.748;-707.114.114;9130;Las Araucarias;Quilicura;Quilicura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9491407;ROOFTOP
SANTIAGO ZAMORA;2751;-531.754.478;-709.334.837;2751;Santiago Zamora;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;1985060;RANGE_INTERPOLATED
17 NORTE 6 ORTE;1313;-354.046.006;-716.477.672;3000-3100;6 Oriente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;9759785;ROOFTOP
PSJE  ARQUIMEDES;1885;-387.569.345;-726.342.475;1885;Arquímedes;Temuco;Temuco;Cautín;Cautín;IX Región;IX Región;CL;Chile;8906266;RANGE_INTERPOLATED
JOSE TORIBIO MEDINA;94;-236.723.764;-704.089.709;94;José Toribio Medina;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;10655778;RANGE_INTERPOLATED
DEL EMPRESARIO;3035;-336.246.098;-706.108.588;3035;Del Empresario;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;8948383;ROOFTOP
PASAJE 1;1073;-273.726.011;-703.092.759;1073;Pasaje 1;Copiapó;Copiapó;Copiapo;Copiapo;III Región;III Región;CL;Chile;8938077;RANGE_INTERPOLATED
LAS HUALTATAS;7324;-333.908.509;-705.610.275;7324;Las Hualtatas;Vitacura;Vitacura;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;9722704;ROOFTOP
AMERICO VARGAS;668;-335.289.553;-707.727;668;Pasaje Américo Vargas;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10506981;ROOFTOP
LOS COIGUES;876;-392.958.062;-722.188.149;876;Los Coigües;Villarica;Villarica;IX Región;IX Región;CL;Chile;S/N;S/N;8561387;RANGE_INTERPOLATED
CALLE 11 DE SPTIEMBRE;607;-327.754.845;-711.877.124;607;Once de Septiembre;La Calera;La Calera;Quillota;Quillota;Región de Valparaíso;Región de Valparaíso;CL;Chile;10247082;RANGE_INTERPOLATED
HIJUELA;50;-388.402.218;-728.650.731;50;Hijuela;Nueva Imperial;Nueva Imperial;IX Región;IX Región;CL;Chile;S/N;S/N;9103868;RANGE_INTERPOLATED
CONSTANZA;1181;-341.572.509;-707.141.536;1181;Constanza;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10874581;RANGE_INTERPOLATED
PILPILCO HULPEN;9327;-368.006.419;-73.098.102;9327;Pilpilco;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;2037408;RANGE_INTERPOLATED
PASAJE SIETE;909;-330.537.451;-716.500.267;909;Pasaje Siete;Valparaíso;Valparaíso;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;10047307;RANGE_INTERPOLATED
BOMBERO ADOLFO OSSA;554;-334.412.137;-70.650.738;554;Bombero Adolfo Ossa;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;11069082;RANGE_INTERPOLATED
PASAJE PORTALES;942;-335.178.718;-70.769.989;942;Portales;Maipú;Maipú;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10577678;RANGE_INTERPOLATED
POBLACION SIMON BOLIVAR CALLE TRES;4;-33.029.956;-715.445.327;3;Simon Bolívar;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;9806833;RANGE_INTERPOLATED
PASAJE 21 1/2 PONIENTE;509;-354.431.691;-716.789.216;509;Pasaje Veintiuno 1/2 Sur;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;10228339;RANGE_INTERPOLATED
IGNACIO CARRERA PINTO;682;-517.317.958;-725.051.449;682;I. Carrera Pinto;Puerto Natales;Puerto Natales;Ultima Esperanza;Ultima Esperanza;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10583943;ROOFTOP
CALLE ESTRELLA;1432;-341.577.682;-707.058.709;1432;Estrella;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;10848986;RANGE_INTERPOLATED
EL REFUGIO;1656;-335.707.093;-707.102.023;1656;El Refugio;San Bernardo;San Bernardo;Maipo;Maipo;Región Metropolitana;Región Metropolitana;CL;Chile;10292829;RANGE_INTERPOLATED
VILLA AMERICA;472;-333.203.748;-714.024.456;472;Villa America;Casablanca;Casablanca;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;2107642;ROOFTOP
PASAJE 14 1/2 PONIENTE;885;-354.463.925;-71.693.553;885;Catorce 1/2 Poniente;Talca;Talca;Talca;Talca;VII Región;VII Región;CL;Chile;2113351;RANGE_INTERPOLATED
CALLE DOCE;1652;-330.461.875;-714.730.498;1652;Calle Doce;Quilpué;Quilpué;Marga Marga;Marga Marga;Región de Valparaíso;Región de Valparaíso;CL;Chile;2115871;ROOFTOP
CALLE CORTEZ;743;-329.247.023;-715.160.196;743;Cortés;Con Con;Con Con;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;2119663;RANGE_INTERPOLATED
PASAJE SANTA TERESA;434;-335.742.952;-708.149.414;434;Santa Teresa;Padre Hurtado;Padre Hurtado;Talagante;Talagante;Región Metropolitana;Región Metropolitana;CL;Chile;2119990;ROOFTOP
BARROS ARANA;5214;-236.269.379;-703.813.795;5214;Barros Arana;Antofagasta;Antofagasta;Antofagasta;Antofagasta;Región de Antofagasta;Región de Antofagasta;CL;Chile;2122230;RANGE_INTERPOLATED
VEINTIUNO DE MAYO;2030;-330.412.629;-715.775.041;2030;Veintiuno de Mayo;Viña;Viña del Mar;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;11098593;RANGE_INTERPOLATED
LA MONTANA;1851;-202.093.388;-701.365.683;1851;La Montaña;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;9957682;RANGE_INTERPOLATED
CONDOR;899;-334.500.383;-706.481.245;899;Condor;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2133052;ROOFTOP
LAGO PANGUIPULLI 1 N°;7123;-368.847.151;-731.485.773;7123;Pasaje Lago Panguipulli Uno;San Pedro de la Paz;San Pedro de la Paz;Concepcion;Concepcion;RM;RM;CL;Chile;2137801;ROOFTOP
LOS TILOS;890;-341.674.102;-707.072.254;890;Los Tilos;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;9086331;ROOFTOP
ZENTENO;138;-334.469.834;-706.521.752;138;Zenteno;Santiago;Santiago;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2160808;ROOFTOP
PASAJE LA HORTALIZA;1183;-335.704.439;-705.699.146;1183;La Hortaliza;Puente Alto;Puente Alto;Cordillera;Cordillera;Región Metropolitana;Región Metropolitana;CL;Chile;2164552;RANGE_INTERPOLATED
VALDIVIA;459;-335.337.728;-706.240.593;459;Valdivia;La Granja;La Granja;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;10717007;ROOFTOP
VILUMILLA;1860;-387.702.624;-726.006.182;1860;Vilumilla;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;2178119;RANGE_INTERPOLATED
MIRAFLORES;936;-341.549.112;-707.399.713;936;Miraflores;Rancagua;Rancagua;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;9930758;RANGE_INTERPOLATED
J KENNETY;21;-376.675.127;-720.278.679;21;John Kennedy;Santa Bárbara;Santa Bárbara;Región del Bío Bío;Región del Bío Bío;CL;Chile;S/N;S/N;2182491;RANGE_INTERPOLATED
AVENIDA ARTURO PRAT;93;-20.205.152;-701.422.957;93;Avenida Arturo Prat Chacón;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;9815025;RANGE_INTERPOLATED
JUANARIO OVALLE;143;-325.560.956;-71.455.279;143;Avenida Januario Ovalle;Zapallar;Zapallar;Petorca;Petorca;Región de Valparaíso;Región de Valparaíso;CL;Chile;2185171;RANGE_INTERPOLATED
AV REINAMAR;2613;-202.789.204;-701.261.835;2613;Avenida Reinamar;Iquique;Iquique;Iquique;Iquique;Región de Tarapacá;Región de Tarapacá;CL;Chile;9726822;RANGE_INTERPOLATED
LOS HALCONES;1812;-387.764.132;-72.592.124;1812;Los Halcones;Padre las Casas;Padre las Casas;Cautín;Cautín;IX Región;IX Región;CL;Chile;9305002;ROOFTOP
FERRETERIA EL AGUILA;freys/n;-531.645.421;-709.081.386;845;Calle F Errazuriz Z;Punta Arenas;Punta Arenas;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;Región de Magallanes y de la Antártica Chilena;CL;Chile;10570424;ROOFTOP
PASAJE 17 N°;1256;-336.126.604;-708.833.783;Pasaje El Tordo;2206;El Tordo;El Tordo;Peñaflor;Peñaflor;Talagante;Talagante;Región Metropolitana;Región Metropolitana;2199035;ROOFTOP
PSJE UNO;119;-327.373.435;-707.316.501;119;Pasaje Uno;San Felipe;San Felipe;San Felipe de Aconcagua;San Felipe de Aconcagua;Región de Valparaíso;Región de Valparaíso;CL;Chile;2200084;RANGE_INTERPOLATED
OCEANO INDICO;5059;-368.035.975;-731.019.529;5059;Océano Índico;Hualpen;Hualpen;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;2203837;RANGE_INTERPOLATED
PJE NANCAGUA;102;-335.287.273;-705.936.612;102;Nancagua;La Florida;La Florida;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;11084056;RANGE_INTERPOLATED
ASTECAS;469;-335.567.567;-70.658.815;469;Los Aztecas;El Bosque;El Bosque;Región Metropolitana;Región Metropolitana;CL;Chile;S/N;S/N;2217392;RANGE_INTERPOLATED
CALLE DOS  N°;414;-32.833.342;-706.142.647;414;Dos Poniente;Los Andes;Los Andes;Los Andes;Los Andes;Región de Valparaíso;Región de Valparaíso;CL;Chile;2219203;RANGE_INTERPOLATED
GENERAL OSCAR BONILLA;2955;-334.827.996;-706.075.353;2955;General Oscar Bonilla;Macul;Macul;Santiago;Santiago;Región Metropolitana;Región Metropolitana;CL;Chile;2223852;RANGE_INTERPOLATED
ARTURO PRAT;380;-341.762.038;-706.506.005;380;Arturo Prat;Machalí;Machalí;Cachapoal;Cachapoal;VI Región;VI Región;CL;Chile;2226108;RANGE_INTERPOLATED
LA EXPLANADA;13;-330.296.297;-71.651.508;13;La Explanada;Valparaíso;Valparaíso;Valparaiso;Valparaiso;Región de Valparaíso;Región de Valparaíso;CL;Chile;2229505;RANGE_INTERPOLATED
LAUTARO ALVIAL BENZEN;625;-336.844.146;-711.990.192;625;Lautaro Alvial Bensen;Melipilla;Melipilla;Melipilla;Melipilla;Región Metropolitana;Región Metropolitana;CL;Chile;2239610;RANGE_INTERPOLATED
COQUIMBO;19;-36.944.011;-730.167.473;19;Coquimbo;Chiguayante;Chiguayante;Concepcion;Concepcion;Región del Bío Bío;Región del Bío Bío;CL;Chile;9722788;RANGE_INTERPOLATED
